   Elapsed time	   ECG1	   ECG2
       4:38.242	  0.100	  0.150
       4:38.250	  0.030	  0.120
       4:38.258	 -0.010	  0.120
       4:38.266	 -0.100	  0.030
       4:38.273	 -0.140	  0.020
       4:38.281	 -0.120	 -0.040
       4:38.289	 -0.130	 -0.130
       4:38.297	 -0.130	 -0.210
       4:38.305	 -0.130	 -0.240
       4:38.313	 -0.130	 -0.250
       4:38.320	 -0.120	 -0.200
       4:38.328	 -0.120	 -0.210
       4:38.336	 -0.050	 -0.330
       4:38.344	  0.280	  0.700
       4:38.352	  0.610	  3.390
       4:38.359	 -0.470	  5.110
       4:38.367	 -1.740	  5.110
       4:38.375	 -1.610	  2.320
       4:38.383	 -1.220	 -0.600
       4:38.391	 -0.610	 -0.460
       4:38.398	 -0.260	 -0.270
       4:38.406	 -0.060	 -0.300
       4:38.414	 -0.040	 -0.330
       4:38.422	 -0.020	 -0.370
       4:38.430	 -0.010	 -0.360
       4:38.438	  0.010	 -0.340
       4:38.445	  0.040	 -0.360
       4:38.453	  0.050	 -0.360
       4:38.461	  0.050	 -0.330
       4:38.469	  0.070	 -0.310
       4:38.477	  0.070	 -0.330
       4:38.484	  0.090	 -0.330
       4:38.492	  0.110	 -0.300
       4:38.500	  0.120	 -0.300
       4:38.508	  0.140	 -0.310
       4:38.516	  0.170	 -0.300
       4:38.523	  0.190	 -0.280
       4:38.531	  0.210	 -0.270
       4:38.539	  0.230	 -0.310
       4:38.547	  0.260	 -0.280
       4:38.555	  0.260	 -0.290
       4:38.563	  0.280	 -0.330
       4:38.570	  0.280	 -0.350
       4:38.578	  0.290	 -0.340
       4:38.586	  0.270	 -0.400
       4:38.594	  0.250	 -0.460
       4:38.602	  0.230	 -0.470
       4:38.609	  0.200	 -0.480
       4:38.617	  0.150	 -0.490
       4:38.625	  0.120	 -0.470
       4:38.633	  0.080	 -0.380
       4:38.641	  0.080	 -0.290
       4:38.648	  0.060	 -0.240
       4:38.656	  0.040	 -0.170
       4:38.664	  0.050	 -0.110
       4:38.672	  0.060	 -0.100
       4:38.680	  0.070	 -0.100
       4:38.688	  0.070	 -0.050
       4:38.695	  0.080	 -0.050
       4:38.703	  0.070	 -0.080
       4:38.711	  0.080	 -0.080
       4:38.719	  0.070	 -0.070
       4:38.727	  0.070	 -0.080
       4:38.734	  0.080	 -0.090
       4:38.742	  0.080	 -0.090
       4:38.750	  0.090	 -0.100
       4:38.758	  0.080	 -0.100
       4:38.766	  0.080	 -0.140
       4:38.773	  0.080	 -0.100
       4:38.781	  0.100	 -0.110
       4:38.789	  0.080	 -0.130
       4:38.797	  0.070	 -0.140
       4:38.805	  0.080	 -0.110
       4:38.813	  0.070	 -0.140
       4:38.820	  0.050	 -0.150
       4:38.828	  0.060	 -0.130
       4:38.836	  0.040	 -0.130
       4:38.844	  0.050	 -0.150
       4:38.852	  0.040	 -0.150
       4:38.859	  0.030	 -0.120
       4:38.867	  0.030	 -0.140
       4:38.875	  0.020	 -0.140
       4:38.883	  0.020	 -0.140
       4:38.891	  0.010	 -0.140
       4:38.898	  0.020	 -0.140
       4:38.906	  0.010	 -0.170
       4:38.914	  0.010	 -0.140
       4:38.922	  0.020	 -0.150
       4:38.930	  0.020	 -0.160
       4:38.938	  0.010	 -0.170
       4:38.945	  0.020	 -0.130
       4:38.953	  0.020	 -0.150
       4:38.961	  0.040	 -0.120
       4:38.969	  0.070	 -0.070
       4:38.977	  0.070	 -0.060
       4:38.984	  0.100	 -0.010
       4:38.992	  0.120	  0.020
       4:39.000	  0.200	  0.240
       4:39.008	  0.160	  0.240
       4:39.016	  0.070	  0.230
       4:39.023	  0.020	  0.210
       4:39.031	 -0.070	  0.100
       4:39.039	 -0.100	  0.090
       4:39.047	 -0.070	  0.050
       4:39.055	 -0.080	 -0.040
       4:39.063	 -0.060	 -0.140
       4:39.070	 -0.070	 -0.170
       4:39.078	 -0.070	 -0.180
       4:39.086	 -0.080	 -0.140
       4:39.094	 -0.060	 -0.180
       4:39.102	  0.080	 -0.220
       4:39.109	  0.440	  1.010
       4:39.117	  0.770	  4.000
       4:39.125	 -1.060	  5.110
       4:39.133	 -1.930	  5.110
       4:39.141	 -1.640	  1.590
       4:39.148	 -1.240	 -0.540
       4:39.156	 -0.460	 -0.380
       4:39.164	 -0.100	 -0.190
       4:39.172	 -0.020	 -0.260
       4:39.180	  0.000	 -0.320
       4:39.188	  0.020	 -0.350
       4:39.195	  0.060	 -0.310
       4:39.203	  0.080	 -0.300
       4:39.211	  0.100	 -0.310
       4:39.219	  0.090	 -0.320
       4:39.227	  0.110	 -0.280
       4:39.234	  0.110	 -0.290
       4:39.242	  0.130	 -0.300
       4:39.250	  0.130	 -0.270
       4:39.258	  0.150	 -0.250
       4:39.266	  0.160	 -0.270
       4:39.273	  0.170	 -0.270
       4:39.281	  0.190	 -0.240
       4:39.289	  0.200	 -0.240
       4:39.297	  0.230	 -0.250
       4:39.305	  0.230	 -0.260
       4:39.313	  0.260	 -0.250
       4:39.320	  0.270	 -0.280
       4:39.328	  0.280	 -0.310
       4:39.336	  0.250	 -0.310
       4:39.344	  0.270	 -0.340
       4:39.352	  0.260	 -0.400
       4:39.359	  0.230	 -0.450
       4:39.367	  0.210	 -0.450
       4:39.375	  0.190	 -0.480
       4:39.383	  0.140	 -0.460
       4:39.391	  0.090	 -0.380
       4:39.398	  0.080	 -0.290
       4:39.406	  0.050	 -0.210
       4:39.414	  0.050	 -0.140
       4:39.422	  0.050	 -0.070
       4:39.430	  0.050	 -0.030
       4:39.438	  0.050	 -0.030
       4:39.445	  0.060	 -0.020
       4:39.453	  0.070	  0.000
       4:39.461	  0.070	 -0.020
       4:39.469	  0.070	 -0.030
       4:39.477	  0.050	  0.000
       4:39.484	  0.050	 -0.020
       4:39.492	  0.050	 -0.050
       4:39.500	  0.050	 -0.030
       4:39.508	  0.060	 -0.020
       4:39.516	  0.060	 -0.060
       4:39.523	  0.070	 -0.080
       4:39.531	  0.060	 -0.050
       4:39.539	  0.080	 -0.070
       4:39.547	  0.070	 -0.080
       4:39.555	  0.060	 -0.100
       4:39.563	  0.080	 -0.070
       4:39.570	  0.080	 -0.080
       4:39.578	  0.080	 -0.110
       4:39.586	  0.060	 -0.100
       4:39.594	  0.060	 -0.090
       4:39.602	  0.050	 -0.120
       4:39.609	  0.050	 -0.140
       4:39.617	  0.040	 -0.110
       4:39.625	  0.030	 -0.120
       4:39.633	  0.030	 -0.130
       4:39.641	  0.010	 -0.140
       4:39.648	  0.010	 -0.100
       4:39.656	  0.010	 -0.130
       4:39.664	  0.010	 -0.140
       4:39.672	  0.000	 -0.120
       4:39.680	  0.010	 -0.110
       4:39.688	  0.000	 -0.140
       4:39.695	  0.000	 -0.150
       4:39.703	  0.000	 -0.120
       4:39.711	  0.010	 -0.110
       4:39.719	  0.010	 -0.140
       4:39.727	  0.000	 -0.100
       4:39.734	  0.030	 -0.070
       4:39.742	  0.070	 -0.040
       4:39.750	  0.060	 -0.070
       4:39.758	  0.110	  0.030
       4:39.766	  0.120	  0.070
       4:39.773	  0.210	  0.260
       4:39.781	  0.130	  0.220
       4:39.789	  0.060	  0.250
       4:39.797	  0.030	  0.170
       4:39.805	 -0.100	  0.060
       4:39.813	 -0.070	  0.100
       4:39.820	 -0.080	  0.060
       4:39.828	 -0.040	 -0.100
       4:39.836	 -0.050	 -0.180
       4:39.844	 -0.060	 -0.150
       4:39.852	 -0.040	 -0.150
       4:39.859	 -0.050	 -0.140
       4:39.867	 -0.040	 -0.230
       4:39.875	  0.210	  0.060
       4:39.883	  0.470	  1.660
       4:39.891	  0.740	  4.870
       4:39.898	 -1.630	  5.110
       4:39.906	 -1.920	  4.350
       4:39.914	 -1.190	  0.110
       4:39.922	 -0.970	 -0.350
       4:39.930	 -0.330	 -0.290
       4:39.938	  0.020	 -0.220
       4:39.945	  0.010	 -0.330
       4:39.953	  0.030	 -0.310
       4:39.961	  0.050	 -0.300
       4:39.969	  0.080	 -0.330
       4:39.977	  0.090	 -0.330
       4:39.984	  0.120	 -0.320
       4:39.992	  0.120	 -0.310
       4:40.000	  0.130	 -0.330
       4:40.008	  0.130	 -0.280
       4:40.016	  0.150	 -0.280
       4:40.023	  0.150	 -0.270
       4:40.031	  0.180	 -0.290
       4:40.039	  0.170	 -0.250
       4:40.047	  0.210	 -0.250
       4:40.055	  0.210	 -0.270
       4:40.063	  0.230	 -0.250
       4:40.070	  0.230	 -0.270
       4:40.078	  0.250	 -0.270
       4:40.086	  0.270	 -0.300
       4:40.094	  0.270	 -0.280
       4:40.102	  0.270	 -0.300
       4:40.109	  0.260	 -0.340
       4:40.117	  0.250	 -0.380
       4:40.125	  0.220	 -0.400
       4:40.133	  0.210	 -0.430
       4:40.141	  0.180	 -0.490
       4:40.148	  0.140	 -0.470
       4:40.156	  0.100	 -0.420
       4:40.164	  0.090	 -0.390
       4:40.172	  0.050	 -0.330
       4:40.180	  0.030	 -0.200
       4:40.188	  0.030	 -0.130
       4:40.195	  0.030	 -0.100
       4:40.203	  0.010	 -0.040
       4:40.211	  0.040	 -0.020
       4:40.219	  0.040	 -0.040
       4:40.227	  0.040	 -0.050
       4:40.234	  0.050	 -0.030
       4:40.242	  0.050	 -0.020
       4:40.250	  0.040	 -0.030
       4:40.258	  0.030	 -0.050
       4:40.266	  0.030	 -0.030
       4:40.273	  0.050	 -0.040
       4:40.281	  0.060	 -0.090
       4:40.289	  0.050	 -0.050
       4:40.297	  0.080	 -0.050
       4:40.305	  0.060	 -0.090
       4:40.313	  0.090	 -0.100
       4:40.320	  0.070	 -0.070
       4:40.328	  0.080	 -0.090
       4:40.336	  0.070	 -0.090
       4:40.344	  0.070	 -0.090
       4:40.352	  0.060	 -0.100
       4:40.359	  0.060	 -0.130
       4:40.367	  0.050	 -0.120
       4:40.375	  0.030	 -0.090
       4:40.383	  0.040	 -0.090
       4:40.391	  0.030	 -0.120
       4:40.398	  0.030	 -0.130
       4:40.406	  0.020	 -0.110
       4:40.414	  0.020	 -0.130
       4:40.422	  0.010	 -0.150
       4:40.430	  0.000	 -0.130
       4:40.438	  0.000	 -0.130
       4:40.445	  0.000	 -0.140
       4:40.453	  0.000	 -0.160
       4:40.461	 -0.030	 -0.130
       4:40.469	 -0.020	 -0.150
       4:40.477	 -0.020	 -0.130
       4:40.484	 -0.010	 -0.100
       4:40.492	  0.040	 -0.040
       4:40.500	  0.040	 -0.050
       4:40.508	  0.040	 -0.010
       4:40.516	  0.070	  0.050
       4:40.523	  0.160	  0.280
       4:40.531	  0.120	  0.280
       4:40.539	  0.040	  0.270
       4:40.547	  0.000	  0.260
       4:40.555	 -0.110	  0.140
       4:40.563	 -0.150	  0.090
       4:40.570	 -0.130	  0.080
       4:40.578	 -0.140	 -0.070
       4:40.586	 -0.130	 -0.160
       4:40.594	 -0.140	 -0.190
       4:40.602	 -0.150	 -0.140
       4:40.609	 -0.150	 -0.130
       4:40.617	 -0.150	 -0.190
       4:40.625	 -0.080	 -0.220
       4:40.633	  0.250	  1.020
       4:40.641	  0.560	  3.830
       4:40.648	 -0.710	  5.110
       4:40.656	 -1.800	  5.110
       4:40.664	 -1.560	  1.760
       4:40.672	 -1.260	 -0.520
       4:40.680	 -0.650	 -0.430
       4:40.688	 -0.300	 -0.180
       4:40.695	 -0.170	 -0.280
       4:40.703	 -0.160	 -0.340
       4:40.711	 -0.140	 -0.340
       4:40.719	 -0.110	 -0.330
       4:40.727	 -0.100	 -0.330
       4:40.734	 -0.070	 -0.330
       4:40.742	 -0.080	 -0.280
       4:40.750	 -0.040	 -0.310
       4:40.758	 -0.040	 -0.310
       4:40.766	 -0.020	 -0.310
       4:40.773	 -0.020	 -0.280
       4:40.781	 -0.010	 -0.280
       4:40.789	  0.000	 -0.280
       4:40.797	  0.010	 -0.250
       4:40.805	  0.040	 -0.240
       4:40.813	  0.070	 -0.260
       4:40.820	  0.050	 -0.280
       4:40.828	  0.070	 -0.230
       4:40.836	  0.090	 -0.270
       4:40.844	  0.080	 -0.260
       4:40.852	  0.080	 -0.270
       4:40.859	  0.090	 -0.280
       4:40.867	  0.070	 -0.320
       4:40.875	  0.070	 -0.370
       4:40.883	  0.040	 -0.350
       4:40.891	  0.040	 -0.380
       4:40.898	  0.040	 -0.410
       4:40.906	  0.010	 -0.410
       4:40.914	  0.000	 -0.340
       4:40.922	 -0.010	 -0.270
       4:40.930	  0.000	 -0.200
       4:40.938	 -0.010	 -0.130
       4:40.945	  0.000	 -0.080
       4:40.953	 -0.010	 -0.070
       4:40.961	  0.010	 -0.080
       4:40.969	  0.000	 -0.050
       4:40.977	  0.000	 -0.060
       4:40.984	  0.010	 -0.090
       4:40.992	  0.000	 -0.100
       4:41.000	  0.020	 -0.100
       4:41.008	  0.010	 -0.100
       4:41.016	  0.040	 -0.150
       4:41.023	  0.000	 -0.130
       4:41.031	  0.020	 -0.130
       4:41.039	  0.010	 -0.140
       4:41.047	  0.030	 -0.160
       4:41.055	  0.030	 -0.150
       4:41.063	  0.040	 -0.140
       4:41.070	  0.020	 -0.180
       4:41.078	  0.020	 -0.170
       4:41.086	  0.020	 -0.140
       4:41.094	  0.000	 -0.160
       4:41.102	  0.010	 -0.170
       4:41.109	  0.000	 -0.140
       4:41.117	 -0.010	 -0.150
       4:41.125	 -0.010	 -0.170
       4:41.133	 -0.020	 -0.170
       4:41.141	 -0.030	 -0.160
       4:41.148	 -0.030	 -0.170
       4:41.156	 -0.040	 -0.170
       4:41.164	 -0.040	 -0.170
       4:41.172	 -0.060	 -0.180
       4:41.180	 -0.060	 -0.170
       4:41.188	 -0.050	 -0.200
       4:41.195	 -0.080	 -0.160
       4:41.203	 -0.050	 -0.170
       4:41.211	 -0.080	 -0.200
       4:41.219	 -0.090	 -0.190
       4:41.227	 -0.090	 -0.190
       4:41.234	 -0.070	 -0.200
       4:41.242	 -0.050	 -0.180
       4:41.250	 -0.010	 -0.140
       4:41.258	 -0.040	 -0.090
       4:41.266	  0.030	 -0.080
       4:41.273	  0.060	  0.020
       4:41.281	  0.110	  0.190
       4:41.289	  0.040	  0.120
       4:41.297	 -0.010	  0.120
       4:41.305	 -0.070	  0.060
       4:41.313	 -0.160	  0.000
       4:41.320	 -0.130	 -0.030
       4:41.328	 -0.130	 -0.130
       4:41.336	 -0.140	 -0.200
       4:41.344	 -0.130	 -0.250
       4:41.352	 -0.150	 -0.270
       4:41.359	 -0.130	 -0.260
       4:41.367	 -0.120	 -0.240
       4:41.375	 -0.130	 -0.380
       4:41.383	  0.180	  0.550
       4:41.391	  0.540	  2.600
       4:41.398	  0.320	  5.110
       4:41.406	 -1.460	  5.110
       4:41.414	 -1.520	  3.320
       4:41.422	 -1.200	 -0.600
       4:41.430	 -0.720	 -0.490
       4:41.438	 -0.430	 -0.370
       4:41.445	 -0.070	 -0.300
       4:41.453	 -0.080	 -0.340
       4:41.461	 -0.030	 -0.390
       4:41.469	 -0.020	 -0.430
       4:41.477	 -0.010	 -0.370
       4:41.484	  0.020	 -0.370
       4:41.492	  0.030	 -0.380
       4:41.500	  0.020	 -0.360
       4:41.508	  0.020	 -0.330
       4:41.516	  0.050	 -0.330
       4:41.523	  0.040	 -0.330
       4:41.531	  0.050	 -0.300
       4:41.539	  0.070	 -0.290
       4:41.547	  0.080	 -0.290
       4:41.555	  0.080	 -0.290
       4:41.563	  0.100	 -0.260
       4:41.570	  0.120	 -0.270
       4:41.578	  0.120	 -0.280
       4:41.586	  0.130	 -0.270
       4:41.594	  0.150	 -0.260
       4:41.602	  0.160	 -0.280
       4:41.609	  0.160	 -0.330
       4:41.617	  0.160	 -0.300
       4:41.625	  0.150	 -0.350
       4:41.633	  0.140	 -0.400
       4:41.641	  0.120	 -0.430
       4:41.648	  0.110	 -0.440
       4:41.656	  0.080	 -0.440
       4:41.664	  0.060	 -0.410
       4:41.672	  0.050	 -0.320
       4:41.680	  0.040	 -0.250
       4:41.688	  0.030	 -0.200
       4:41.695	  0.020	 -0.160
       4:41.703	  0.030	 -0.110
       4:41.711	  0.020	 -0.110
       4:41.719	  0.050	 -0.110
       4:41.727	  0.040	 -0.110
       4:41.734	  0.050	 -0.090
       4:41.742	  0.050	 -0.120
       4:41.750	  0.070	 -0.140
       4:41.758	  0.060	 -0.110
       4:41.766	  0.080	 -0.130
       4:41.773	  0.070	 -0.160
       4:41.781	  0.070	 -0.140
       4:41.789	  0.090	 -0.140
       4:41.797	  0.070	 -0.170
       4:41.805	  0.070	 -0.180
       4:41.813	  0.080	 -0.150
       4:41.820	  0.090	 -0.140
       4:41.828	  0.070	 -0.170
       4:41.836	  0.070	 -0.170
       4:41.844	  0.050	 -0.150
       4:41.852	  0.060	 -0.160
       4:41.859	  0.050	 -0.180
       4:41.867	  0.040	 -0.150
       4:41.875	  0.030	 -0.150
       4:41.883	  0.020	 -0.170
       4:41.891	  0.020	 -0.180
       4:41.898	  0.020	 -0.180
       4:41.906	  0.000	 -0.180
       4:41.914	  0.010	 -0.190
       4:41.922	 -0.010	 -0.170
       4:41.930	  0.010	 -0.160
       4:41.938	  0.000	 -0.190
       4:41.945	  0.000	 -0.190
       4:41.953	  0.000	 -0.170
       4:41.961	  0.000	 -0.190
       4:41.969	 -0.010	 -0.180
       4:41.977	 -0.020	 -0.170
       4:41.984	  0.010	 -0.150
       4:41.992	  0.040	 -0.130
       4:42.000	  0.070	 -0.120
       4:42.008	  0.030	 -0.070
       4:42.016	  0.100	 -0.040
       4:42.023	  0.130	  0.090
       4:42.031	  0.180	  0.200
       4:42.039	  0.070	  0.180
       4:42.047	  0.030	  0.190
       4:42.055	 -0.050	  0.040
       4:42.063	 -0.130	  0.030
       4:42.070	 -0.110	  0.020
       4:42.078	 -0.120	 -0.100
       4:42.086	 -0.090	 -0.240
       4:42.094	 -0.100	 -0.220
       4:42.102	 -0.100	 -0.220
       4:42.109	 -0.100	 -0.230
       4:42.117	 -0.120	 -0.200
       4:42.125	 -0.070	 -0.390
       4:42.133	  0.320	  0.510
       4:42.141	  0.570	  2.990
       4:42.148	 -0.310	  5.110
       4:42.156	 -1.950	  5.110
       4:42.164	 -1.930	  2.660
       4:42.172	 -1.250	 -0.730
       4:42.180	 -0.660	 -0.430
       4:42.188	 -0.240	 -0.260
       4:42.195	 -0.030	 -0.330
       4:42.203	 -0.010	 -0.360
       4:42.211	  0.020	 -0.360
       4:42.219	  0.050	 -0.390
       4:42.227	  0.060	 -0.390
       4:42.234	  0.090	 -0.360
       4:42.242	  0.100	 -0.380
       4:42.250	  0.110	 -0.390
       4:42.258	  0.120	 -0.360
       4:42.266	  0.150	 -0.360
       4:42.273	  0.150	 -0.370
       4:42.281	  0.160	 -0.360
       4:42.289	  0.180	 -0.340
       4:42.297	  0.200	 -0.330
       4:42.305	  0.210	 -0.330
       4:42.313	  0.220	 -0.320
       4:42.320	  0.240	 -0.310
       4:42.328	  0.270	 -0.320
       4:42.336	  0.280	 -0.340
       4:42.344	  0.280	 -0.320
       4:42.352	  0.290	 -0.330
       4:42.359	  0.280	 -0.380
       4:42.367	  0.280	 -0.410
       4:42.375	  0.250	 -0.420
       4:42.383	  0.240	 -0.450
       4:42.391	  0.230	 -0.500
       4:42.398	  0.190	 -0.490
       4:42.406	  0.150	 -0.470
       4:42.414	  0.100	 -0.450
       4:42.422	  0.080	 -0.380
       4:42.430	  0.040	 -0.270
       4:42.438	  0.050	 -0.190
       4:42.445	  0.040	 -0.150
       4:42.453	  0.040	 -0.120
       4:42.461	  0.050	 -0.090
       4:42.469	  0.050	 -0.110
       4:42.477	  0.060	 -0.130
       4:42.484	  0.050	 -0.110
       4:42.492	  0.060	 -0.100
       4:42.500	  0.060	 -0.130
       4:42.508	  0.040	 -0.130
       4:42.516	  0.040	 -0.110
       4:42.523	  0.060	 -0.120
       4:42.531	  0.050	 -0.140
       4:42.539	  0.050	 -0.110
       4:42.547	  0.080	 -0.130
       4:42.555	  0.070	 -0.150
       4:42.563	  0.070	 -0.170
       4:42.570	  0.070	 -0.150
       4:42.578	  0.060	 -0.160
       4:42.586	  0.070	 -0.170
       4:42.594	  0.070	 -0.180
       4:42.602	  0.080	 -0.160
       4:42.609	  0.060	 -0.190
       4:42.617	  0.060	 -0.200
       4:42.625	  0.040	 -0.190
       4:42.633	  0.050	 -0.170
       4:42.641	  0.050	 -0.210
       4:42.648	  0.040	 -0.210
       4:42.656	  0.040	 -0.190
       4:42.664	  0.030	 -0.210
       4:42.672	  0.020	 -0.220
       4:42.680	  0.000	 -0.180
       4:42.688	  0.020	 -0.190
       4:42.695	  0.000	 -0.200
       4:42.703	  0.020	 -0.220
       4:42.711	  0.000	 -0.190
       4:42.719	  0.010	 -0.190
       4:42.727	  0.000	 -0.210
       4:42.734	  0.010	 -0.210
       4:42.742	  0.000	 -0.180
       4:42.750	  0.010	 -0.190
       4:42.758	  0.000	 -0.210
       4:42.766	  0.010	 -0.170
       4:42.773	  0.070	 -0.110
       4:42.781	  0.030	 -0.150
       4:42.789	  0.100	 -0.100
       4:42.797	  0.080	 -0.020
       4:42.805	  0.200	  0.180
       4:42.813	  0.120	  0.100
       4:42.820	  0.050	  0.130
       4:42.828	  0.000	  0.100
       4:42.836	 -0.100	 -0.010
       4:42.844	 -0.120	 -0.040
       4:42.852	 -0.100	 -0.040
       4:42.859	 -0.090	 -0.190
       4:42.867	 -0.080	 -0.260
       4:42.875	 -0.090	 -0.280
       4:42.883	 -0.100	 -0.240
       4:42.891	 -0.090	 -0.240
       4:42.898	 -0.080	 -0.360
       4:42.906	  0.140	 -0.030
       4:42.914	  0.410	  1.530
       4:42.922	  0.760	  4.710
       4:42.930	 -1.520	  5.110
       4:42.938	 -1.970	  4.440
       4:42.945	 -1.390	  0.200
       4:42.953	 -1.150	 -0.470
       4:42.961	 -0.450	 -0.420
       4:42.969	 -0.080	 -0.290
       4:42.977	 -0.050	 -0.390
       4:42.984	 -0.040	 -0.420
       4:42.992	 -0.010	 -0.410
       4:43.000	  0.020	 -0.390
       4:43.008	  0.040	 -0.410
       4:43.016	  0.040	 -0.430
       4:43.023	  0.050	 -0.380
       4:43.031	  0.070	 -0.390
       4:43.039	  0.080	 -0.390
       4:43.047	  0.070	 -0.380
       4:43.055	  0.120	 -0.350
       4:43.063	  0.110	 -0.360
       4:43.070	  0.120	 -0.360
       4:43.078	  0.140	 -0.330
       4:43.086	  0.170	 -0.330
       4:43.094	  0.170	 -0.350
       4:43.102	  0.190	 -0.340
       4:43.109	  0.210	 -0.320
       4:43.117	  0.220	 -0.350
       4:43.125	  0.230	 -0.380
       4:43.133	  0.220	 -0.380
       4:43.141	  0.220	 -0.390
       4:43.148	  0.210	 -0.430
       4:43.156	  0.190	 -0.470
       4:43.164	  0.180	 -0.470
       4:43.172	  0.140	 -0.520
       4:43.180	  0.120	 -0.530
       4:43.188	  0.080	 -0.480
       4:43.195	  0.060	 -0.410
       4:43.203	  0.050	 -0.360
       4:43.211	  0.020	 -0.280
       4:43.219	  0.040	 -0.190
       4:43.227	  0.040	 -0.150
       4:43.234	  0.040	 -0.150
