   Elapsed time	   ECG1	   ECG2
       6:34.859	  0.010	 -0.410
       6:34.867	  0.000	 -0.430
       6:34.875	  0.030	 -0.420
       6:34.883	  0.010	 -0.420
       6:34.891	  0.010	 -0.460
       6:34.898	  0.000	 -0.410
       6:34.906	 -0.010	 -0.400
       6:34.914	  0.000	 -0.410
       6:34.922	 -0.020	 -0.430
       6:34.930	 -0.020	 -0.380
       6:34.938	 -0.020	 -0.400
       6:34.945	 -0.020	 -0.390
       6:34.953	 -0.020	 -0.380
       6:34.961	 -0.020	 -0.350
       6:34.969	 -0.020	 -0.350
       6:34.977	 -0.030	 -0.360
       6:34.984	 -0.040	 -0.320
       6:34.992	 -0.040	 -0.310
       6:35.000	 -0.060	 -0.320
       6:35.008	 -0.060	 -0.330
       6:35.016	 -0.060	 -0.280
       6:35.023	 -0.060	 -0.290
       6:35.031	 -0.060	 -0.310
       6:35.039	 -0.070	 -0.280
       6:35.047	 -0.070	 -0.280
       6:35.055	 -0.070	 -0.270
       6:35.063	 -0.020	 -0.230
       6:35.070	 -0.010	 -0.190
       6:35.078	 -0.020	 -0.160
       6:35.086	  0.040	 -0.120
       6:35.094	  0.050	 -0.010
       6:35.102	  0.090	  0.130
       6:35.109	  0.030	  0.100
       6:35.117	 -0.020	  0.110
       6:35.125	 -0.080	  0.030
       6:35.133	 -0.150	 -0.020
       6:35.141	 -0.130	 -0.050
       6:35.148	 -0.130	 -0.150
       6:35.156	 -0.140	 -0.230
       6:35.164	 -0.120	 -0.250
       6:35.172	 -0.110	 -0.270
       6:35.180	 -0.110	 -0.260
       6:35.188	 -0.120	 -0.240
       6:35.195	 -0.100	 -0.420
       6:35.203	  0.220	  0.270
       6:35.211	  0.580	  2.180
       6:35.219	  0.250	  5.110
       6:35.227	 -1.650	  5.110
       6:35.234	 -1.680	  3.410
       6:35.242	 -1.220	 -0.530
       6:35.250	 -0.720	 -0.430
       6:35.258	 -0.390	 -0.350
       6:35.266	 -0.030	 -0.310
       6:35.273	 -0.040	 -0.330
       6:35.281	  0.000	 -0.360
       6:35.289	  0.020	 -0.390
       6:35.297	  0.040	 -0.360
       6:35.305	  0.040	 -0.350
       6:35.313	  0.070	 -0.360
       6:35.320	  0.070	 -0.370
       6:35.328	  0.100	 -0.330
       6:35.336	  0.110	 -0.330
       6:35.344	  0.120	 -0.330
       6:35.352	  0.110	 -0.300
       6:35.359	  0.140	 -0.290
       6:35.367	  0.160	 -0.290
       6:35.375	  0.190	 -0.300
       6:35.383	  0.200	 -0.270
       6:35.391	  0.220	 -0.260
       6:35.398	  0.260	 -0.290
       6:35.406	  0.260	 -0.280
       6:35.414	  0.300	 -0.260
       6:35.422	  0.300	 -0.280
       6:35.430	  0.310	 -0.310
       6:35.438	  0.290	 -0.310
       6:35.445	  0.290	 -0.340
       6:35.453	  0.260	 -0.390
       6:35.461	  0.220	 -0.410
       6:35.469	  0.180	 -0.400
       6:35.477	  0.130	 -0.380
       6:35.484	  0.080	 -0.340
       6:35.492	  0.040	 -0.280
       6:35.500	  0.010	 -0.200
       6:35.508	  0.010	 -0.120
       6:35.516	  0.010	 -0.110
       6:35.523	 -0.020	 -0.050
       6:35.531	  0.010	 -0.040
       6:35.539	  0.010	 -0.060
       6:35.547	  0.010	 -0.090
       6:35.555	  0.000	 -0.060
       6:35.563	  0.010	 -0.070
       6:35.570	  0.020	 -0.100
       6:35.578	  0.010	 -0.070
       6:35.586	  0.020	 -0.070
       6:35.594	  0.040	 -0.080
       6:35.602	  0.020	 -0.110
       6:35.609	  0.030	 -0.080
       6:35.617	  0.040	 -0.090
       6:35.625	  0.040	 -0.120
       6:35.633	  0.050	 -0.120
       6:35.641	  0.050	 -0.110
       6:35.648	  0.050	 -0.130
       6:35.656	  0.040	 -0.150
       6:35.664	  0.040	 -0.140
       6:35.672	  0.050	 -0.140
       6:35.680	  0.040	 -0.160
       6:35.688	  0.030	 -0.180
       6:35.695	  0.020	 -0.150
       6:35.703	  0.030	 -0.160
       6:35.711	  0.020	 -0.180
       6:35.719	  0.020	 -0.180
       6:35.727	  0.010	 -0.160
       6:35.734	  0.010	 -0.170
       6:35.742	  0.000	 -0.190
       6:35.750	 -0.010	 -0.150
       6:35.758	 -0.010	 -0.150
       6:35.766	  0.000	 -0.160
       6:35.773	 -0.020	 -0.180
       6:35.781	 -0.020	 -0.150
       6:35.789	 -0.010	 -0.140
       6:35.797	 -0.010	 -0.160
       6:35.805	 -0.030	 -0.130
       6:35.813	  0.010	 -0.100
       6:35.820	  0.050	 -0.070
       6:35.828	  0.040	 -0.070
       6:35.836	  0.070	  0.010
       6:35.844	  0.090	  0.050
       6:35.852	  0.170	  0.240
       6:35.859	  0.120	  0.200
       6:35.867	  0.050	  0.240
       6:35.875	  0.000	  0.210
       6:35.883	 -0.100	  0.080
       6:35.891	 -0.130	  0.090
       6:35.898	 -0.110	  0.070
       6:35.906	 -0.100	 -0.080
       6:35.914	 -0.090	 -0.180
       6:35.922	 -0.110	 -0.170
       6:35.930	 -0.100	 -0.160
       6:35.938	 -0.090	 -0.170
       6:35.945	 -0.090	 -0.210
       6:35.953	  0.060	 -0.270
       6:35.961	  0.420	  0.810
       6:35.969	  0.690	  3.760
       6:35.977	 -1.150	  5.110
       6:35.984	 -1.990	  5.110
       6:35.992	 -1.780	  1.800
       6:36.000	 -1.280	 -0.640
       6:36.008	 -0.540	 -0.390
       6:36.016	 -0.170	 -0.190
       6:36.023	 -0.040	 -0.280
       6:36.031	 -0.030	 -0.320
       6:36.039	  0.010	 -0.320
       6:36.047	  0.040	 -0.320
       6:36.055	  0.040	 -0.340
       6:36.063	  0.040	 -0.310
       6:36.070	  0.070	 -0.310
       6:36.078	  0.080	 -0.310
       6:36.086	  0.090	 -0.310
       6:36.094	  0.090	 -0.280
       6:36.102	  0.120	 -0.280
       6:36.109	  0.110	 -0.290
       6:36.117	  0.130	 -0.270
       6:36.125	  0.130	 -0.250
       6:36.133	  0.190	 -0.250
       6:36.141	  0.190	 -0.270
       6:36.148	  0.210	 -0.230
       6:36.156	  0.230	 -0.240
       6:36.164	  0.240	 -0.260
       6:36.172	  0.270	 -0.280
       6:36.180	  0.270	 -0.260
       6:36.188	  0.290	 -0.290
       6:36.195	  0.270	 -0.320
       6:36.203	  0.240	 -0.340
       6:36.211	  0.220	 -0.360
       6:36.219	  0.200	 -0.400
       6:36.227	  0.140	 -0.410
       6:36.234	  0.100	 -0.340
       6:36.242	  0.040	 -0.280
       6:36.250	  0.020	 -0.220
       6:36.258	 -0.010	 -0.140
       6:36.266	 -0.020	 -0.070
       6:36.273	 -0.010	 -0.050
       6:36.281	 -0.010	 -0.040
       6:36.289	 -0.020	 -0.010
       6:36.297	  0.000	  0.000
       6:36.305	  0.010	 -0.030
       6:36.313	 -0.010	 -0.030
       6:36.320	  0.000	 -0.010
       6:36.328	  0.000	  0.000
       6:36.336	  0.010	 -0.020
       6:36.344	 -0.020	 -0.040
       6:36.352	  0.000	 -0.030
       6:36.359	  0.010	 -0.050
       6:36.367	  0.010	 -0.070
       6:36.375	  0.010	 -0.040
       6:36.383	  0.030	 -0.050
       6:36.391	  0.040	 -0.070
       6:36.398	  0.030	 -0.080
       6:36.406	  0.040	 -0.070
       6:36.414	  0.040	 -0.100
       6:36.422	  0.040	 -0.110
       6:36.430	  0.030	 -0.100
       6:36.438	  0.030	 -0.100
       6:36.445	  0.020	 -0.130
       6:36.453	  0.030	 -0.140
       6:36.461	 -0.010	 -0.110
       6:36.469	  0.000	 -0.130
       6:36.477	 -0.010	 -0.150
       6:36.484	 -0.020	 -0.140
       6:36.492	 -0.030	 -0.120
       6:36.500	 -0.020	 -0.130
       6:36.508	 -0.040	 -0.160
       6:36.516	 -0.030	 -0.130
       6:36.523	 -0.040	 -0.140
       6:36.531	 -0.040	 -0.160
       6:36.539	 -0.050	 -0.160
       6:36.547	 -0.040	 -0.140
       6:36.555	 -0.040	 -0.140
       6:36.563	 -0.050	 -0.160
       6:36.570	 -0.040	 -0.140
       6:36.578	 -0.030	 -0.120
       6:36.586	  0.020	 -0.080
       6:36.594	  0.020	 -0.110
       6:36.602	  0.040	  0.010
       6:36.609	  0.070	  0.020
       6:36.617	  0.140	  0.190
       6:36.625	  0.140	  0.220
       6:36.633	  0.040	  0.230
       6:36.641	  0.010	  0.210
       6:36.648	 -0.080	  0.070
       6:36.656	 -0.120	  0.080
       6:36.664	 -0.090	  0.070
       6:36.672	 -0.080	 -0.050
       6:36.680	 -0.100	 -0.180
       6:36.688	 -0.080	 -0.160
       6:36.695	 -0.100	 -0.160
       6:36.703	 -0.090	 -0.150
       6:36.711	 -0.100	 -0.160
       6:36.719	  0.000	 -0.300
       6:36.727	  0.380	  0.680
       6:36.734	  0.620	  3.430
       6:36.742	 -0.730	  5.110
       6:36.750	 -1.930	  5.110
       6:36.758	 -1.740	  1.940
       6:36.766	 -1.250	 -0.620
       6:36.773	 -0.520	 -0.380
       6:36.781	 -0.170	 -0.210
       6:36.789	 -0.020	 -0.310
       6:36.797	 -0.020	 -0.310
       6:36.805	  0.030	 -0.330
       6:36.813	  0.050	 -0.350
       6:36.820	  0.070	 -0.350
       6:36.828	  0.070	 -0.320
       6:36.836	  0.090	 -0.330
       6:36.844	  0.080	 -0.340
       6:36.852	  0.100	 -0.320
       6:36.859	  0.120	 -0.300
       6:36.867	  0.130	 -0.300
       6:36.875	  0.150	 -0.320
       6:36.883	  0.160	 -0.270
       6:36.891	  0.180	 -0.270
       6:36.898	  0.190	 -0.280
       6:36.906	  0.200	 -0.280
       6:36.914	  0.210	 -0.260
       6:36.922	  0.240	 -0.270
       6:36.930	  0.240	 -0.290
       6:36.938	  0.280	 -0.290
       6:36.945	  0.250	 -0.300
       6:36.953	  0.270	 -0.330
       6:36.961	  0.250	 -0.370
       6:36.969	  0.230	 -0.360
       6:36.977	  0.210	 -0.410
       6:36.984	  0.190	 -0.440
       6:36.992	  0.140	 -0.420
       6:37.000	  0.090	 -0.370
       6:37.008	  0.050	 -0.330
       6:37.016	  0.030	 -0.280
       6:37.023	  0.020	 -0.170
       6:37.031	  0.020	 -0.130
       6:37.039	  0.030	 -0.110
       6:37.047	  0.020	 -0.110
       6:37.055	  0.040	 -0.070
       6:37.063	  0.050	 -0.090
       6:37.070	  0.030	 -0.090
       6:37.078	  0.040	 -0.090
       6:37.086	  0.060	 -0.070
       6:37.094	  0.050	 -0.090
       6:37.102	  0.040	 -0.110
       6:37.109	  0.040	 -0.080
       6:37.117	  0.050	 -0.090
       6:37.125	  0.060	 -0.120
       6:37.133	  0.060	 -0.110
       6:37.141	  0.070	 -0.110
       6:37.148	  0.060	 -0.130
       6:37.156	  0.080	 -0.160
       6:37.164	  0.070	 -0.120
       6:37.172	  0.080	 -0.130
       6:37.180	  0.080	 -0.150
       6:37.188	  0.090	 -0.180
       6:37.195	  0.080	 -0.140
       6:37.203	  0.080	 -0.150
       6:37.211	  0.070	 -0.160
       6:37.219	  0.060	 -0.150
       6:37.227	  0.040	 -0.150
       6:37.234	  0.050	 -0.160
       6:37.242	  0.030	 -0.180
       6:37.250	  0.020	 -0.160
       6:37.258	  0.010	 -0.160
       6:37.266	  0.010	 -0.190
       6:37.273	  0.010	 -0.200
       6:37.281	  0.000	 -0.160
       6:37.289	 -0.010	 -0.170
       6:37.297	 -0.020	 -0.190
       6:37.305	 -0.020	 -0.180
       6:37.313	 -0.020	 -0.180
       6:37.320	 -0.010	 -0.180
       6:37.328	 -0.020	 -0.190
       6:37.336	 -0.020	 -0.170
       6:37.344	 -0.010	 -0.180
       6:37.352	 -0.010	 -0.200
       6:37.359	 -0.030	 -0.200
       6:37.367	  0.000	 -0.150
       6:37.375	  0.060	 -0.120
       6:37.383	  0.010	 -0.120
       6:37.391	  0.090	 -0.050
       6:37.398	  0.070	  0.020
       6:37.406	  0.160	  0.210
       6:37.414	  0.080	  0.140
       6:37.422	  0.040	  0.190
       6:37.430	 -0.010	  0.110
       6:37.438	 -0.120	  0.030
       6:37.445	 -0.120	  0.000
       6:37.453	 -0.110	 -0.050
       6:37.461	 -0.090	 -0.170
       6:37.469	 -0.070	 -0.230
       6:37.477	 -0.090	 -0.200
       6:37.484	 -0.090	 -0.190
       6:37.492	 -0.090	 -0.210
       6:37.500	 -0.100	 -0.350
       6:37.508	  0.200	  0.100
       6:37.516	  0.490	  1.760
       6:37.523	  0.700	  4.840
       6:37.531	 -1.480	  5.110
       6:37.539	 -1.810	  4.270
       6:37.547	 -1.280	  0.030
       6:37.555	 -1.030	 -0.470
       6:37.563	 -0.500	 -0.410
       6:37.570	 -0.070	 -0.250
       6:37.578	 -0.050	 -0.370
       6:37.586	 -0.040	 -0.400
       6:37.594	 -0.010	 -0.400
       6:37.602	  0.010	 -0.410
       6:37.609	  0.030	 -0.400
       6:37.617	  0.020	 -0.370
       6:37.625	  0.050	 -0.360
       6:37.633	  0.070	 -0.350
       6:37.641	  0.070	 -0.350
       6:37.648	  0.080	 -0.320
       6:37.656	  0.110	 -0.340
       6:37.664	  0.100	 -0.310
       6:37.672	  0.120	 -0.310
       6:37.680	  0.120	 -0.290
       6:37.688	  0.130	 -0.280
       6:37.695	  0.130	 -0.300
       6:37.703	  0.170	 -0.290
       6:37.711	  0.170	 -0.260
       6:37.719	  0.160	 -0.300
       6:37.727	  0.170	 -0.280
       6:37.734	  0.190	 -0.280
       6:37.742	  0.200	 -0.280
       6:37.750	  0.170	 -0.310
       6:37.758	  0.180	 -0.320
       6:37.766	  0.150	 -0.350
       6:37.773	  0.150	 -0.370
       6:37.781	  0.120	 -0.400
       6:37.789	  0.080	 -0.320
       6:37.797	  0.060	 -0.260
       6:37.805	  0.040	 -0.230
       6:37.813	  0.020	 -0.150
       6:37.820	  0.020	 -0.090
       6:37.828	  0.020	 -0.120
       6:37.836	 -0.010	 -0.120
       6:37.844	  0.020	 -0.100
       6:37.852	  0.040	 -0.120
       6:37.859	  0.030	 -0.140
       6:37.867	  0.020	 -0.140
       6:37.875	  0.020	 -0.140
       6:37.883	  0.020	 -0.130
       6:37.891	  0.020	 -0.150
       6:37.898	  0.030	 -0.140
       6:37.906	  0.030	 -0.150
       6:37.914	  0.030	 -0.150
       6:37.922	  0.030	 -0.210
       6:37.930	  0.040	 -0.210
       6:37.938	  0.050	 -0.190
       6:37.945	  0.050	 -0.180
       6:37.953	  0.050	 -0.200
       6:37.961	  0.050	 -0.170
       6:37.969	  0.050	 -0.200
       6:37.977	  0.050	 -0.210
       6:37.984	  0.040	 -0.200
       6:37.992	  0.030	 -0.170
       6:38.000	  0.010	 -0.160
       6:38.008	  0.040	 -0.200
       6:38.016	  0.040	 -0.180
       6:38.023	  0.020	 -0.210
       6:38.031	  0.020	 -0.190
       6:38.039	  0.000	 -0.220
       6:38.047	  0.020	 -0.200
       6:38.055	  0.020	 -0.190
       6:38.063	  0.010	 -0.240
       6:38.070	 -0.020	 -0.240
       6:38.078	  0.000	 -0.200
       6:38.086	 -0.020	 -0.230
       6:38.094	  0.000	 -0.210
       6:38.102	  0.000	 -0.210
       6:38.109	  0.010	 -0.230
       6:38.117	  0.000	 -0.240
       6:38.125	 -0.010	 -0.240
       6:38.133	 -0.010	 -0.180
       6:38.141	  0.050	 -0.150
       6:38.148	  0.060	 -0.180
       6:38.156	  0.060	 -0.110
       6:38.164	  0.100	 -0.050
       6:38.172	  0.150	  0.060
       6:38.180	  0.150	  0.110
       6:38.188	  0.080	  0.110
       6:38.195	  0.040	  0.150
       6:38.203	 -0.040	  0.030
       6:38.211	 -0.090	 -0.040
       6:38.219	 -0.080	 -0.060
       6:38.227	 -0.080	 -0.160
       6:38.234	 -0.100	 -0.280
       6:38.242	 -0.100	 -0.300
       6:38.250	 -0.110	 -0.240
       6:38.258	 -0.090	 -0.240
       6:38.266	 -0.100	 -0.270
       6:38.273	 -0.060	 -0.310
       6:38.281	  0.240	  0.790
       6:38.289	  0.590	  3.220
       6:38.297	 -0.080	  5.110
       6:38.305	 -1.620	  5.110
       6:38.313	 -1.460	  2.220
       6:38.320	 -1.210	 -0.760
       6:38.328	 -0.700	 -0.560
       6:38.336	 -0.340	 -0.310
       6:38.344	 -0.050	 -0.370
       6:38.352	 -0.070	 -0.360
       6:38.359	 -0.020	 -0.370
       6:38.367	  0.000	 -0.380
       6:38.375	  0.020	 -0.390
       6:38.383	  0.040	 -0.410
       6:38.391	  0.040	 -0.360
       6:38.398	  0.070	 -0.350
       6:38.406	  0.070	 -0.360
       6:38.414	  0.060	 -0.340
       6:38.422	  0.080	 -0.320
       6:38.430	  0.090	 -0.330
       6:38.438	  0.110	 -0.340
       6:38.445	  0.120	 -0.280
       6:38.453	  0.150	 -0.270
       6:38.461	  0.160	 -0.280
       6:38.469	  0.180	 -0.270
       6:38.477	  0.200	 -0.240
       6:38.484	  0.230	 -0.240
       6:38.492	  0.230	 -0.250
       6:38.500	  0.260	 -0.220
       6:38.508	  0.250	 -0.210
       6:38.516	  0.260	 -0.240
       6:38.523	  0.240	 -0.290
       6:38.531	  0.230	 -0.290
       6:38.539	  0.210	 -0.320
       6:38.547	  0.170	 -0.330
       6:38.555	  0.130	 -0.320
       6:38.563	  0.100	 -0.270
       6:38.570	  0.060	 -0.260
       6:38.578	  0.030	 -0.240
       6:38.586	  0.000	 -0.160
       6:38.594	  0.000	 -0.120
       6:38.602	  0.000	 -0.140
       6:38.609	 -0.010	 -0.150
       6:38.617	  0.000	 -0.140
       6:38.625	  0.000	 -0.150
       6:38.633	  0.000	 -0.170
       6:38.641	  0.000	 -0.160
       6:38.648	  0.010	 -0.160
       6:38.656	  0.010	 -0.160
       6:38.664	  0.020	 -0.190
       6:38.672	  0.020	 -0.170
       6:38.680	  0.040	 -0.170
       6:38.688	  0.020	 -0.210
       6:38.695	  0.040	 -0.210
       6:38.703	  0.030	 -0.190
       6:38.711	  0.040	 -0.200
       6:38.719	  0.030	 -0.210
       6:38.727	  0.010	 -0.180
       6:38.734	  0.030	 -0.180
       6:38.742	  0.020	 -0.190
       6:38.750	  0.010	 -0.220
       6:38.758	 -0.010	 -0.170
       6:38.766	  0.010	 -0.180
       6:38.773	  0.000	 -0.200
       6:38.781	 -0.020	 -0.200
       6:38.789	 -0.010	 -0.190
       6:38.797	 -0.010	 -0.200
       6:38.805	 -0.010	 -0.230
       6:38.813	 -0.020	 -0.190
       6:38.820	  0.000	 -0.190
       6:38.828	 -0.010	 -0.230
       6:38.836	  0.000	 -0.250
       6:38.844	 -0.010	 -0.220
       6:38.852	 -0.010	 -0.230
       6:38.859	 -0.010	 -0.230
       6:38.867	 -0.010	 -0.210
       6:38.875	 -0.020	 -0.200
       6:38.883	 -0.010	 -0.220
       6:38.891	 -0.020	 -0.240
       6:38.898	  0.010	 -0.170
       6:38.906	  0.060	 -0.130
       6:38.914	  0.020	 -0.140
       6:38.922	  0.100	 -0.090
       6:38.930	  0.090	 -0.020
       6:38.938	  0.180	  0.180
       6:38.945	  0.110	  0.100
       6:38.953	  0.050	  0.160
       6:38.961	  0.010	  0.110
       6:38.969	 -0.090	  0.000
       6:38.977	 -0.110	 -0.010
       6:38.984	 -0.110	 -0.010
       6:38.992	 -0.100	 -0.160
       6:39.000	 -0.090	 -0.250
       6:39.008	 -0.110	 -0.230
       6:39.016	 -0.100	 -0.220
       6:39.023	 -0.090	 -0.210
       6:39.031	 -0.080	 -0.350
       6:39.039	  0.140	 -0.150
       6:39.047	  0.460	  1.150
       6:39.055	  0.720	  4.380
       6:39.063	 -1.470	  5.110
       6:39.070	 -2.000	  4.710
       6:39.078	 -1.590	  0.640
       6:39.086	 -1.260	 -0.530
       6:39.094	 -0.490	 -0.420
       6:39.102	 -0.090	 -0.260
       6:39.109	 -0.040	 -0.330
       6:39.117	 -0.020	 -0.380
       6:39.125	  0.000	 -0.370
       6:39.133	  0.040	 -0.360
       6:39.141	  0.050	 -0.380
       6:39.148	  0.060	 -0.380
       6:39.156	  0.080	 -0.340
       6:39.164	  0.100	 -0.340
       6:39.172	  0.110	 -0.350
       6:39.180	  0.110	 -0.320
       6:39.188	  0.150	 -0.310
       6:39.195	  0.160	 -0.320
       6:39.203	  0.170	 -0.330
       6:39.211	  0.190	 -0.290
       6:39.219	  0.230	 -0.290
       6:39.227	  0.230	 -0.310
       6:39.234	  0.260	 -0.310
       6:39.242	  0.300	 -0.290
       6:39.250	  0.300	 -0.310
       6:39.258	  0.320	 -0.330
       6:39.266	  0.320	 -0.310
       6:39.273	  0.340	 -0.320
       6:39.281	  0.320	 -0.360
       6:39.289	  0.310	 -0.400
       6:39.297	  0.260	 -0.400
       6:39.305	  0.240	 -0.410
       6:39.313	  0.180	 -0.420
       6:39.320	  0.130	 -0.380
       6:39.328	  0.080	 -0.290
       6:39.336	  0.050	 -0.230
       6:39.344	  0.020	 -0.170
       6:39.352	  0.010	 -0.090
       6:39.359	  0.000	 -0.060
       6:39.367	  0.010	 -0.060
       6:39.375	  0.020	 -0.070
       6:39.383	  0.020	 -0.050
       6:39.391	  0.040	 -0.060
       6:39.398	  0.020	 -0.080
       6:39.406	  0.010	 -0.080
       6:39.414	  0.010	 -0.060
       6:39.422	  0.020	 -0.080
       6:39.430	 -0.010	 -0.090
       6:39.438	  0.010	 -0.060
       6:39.445	  0.000	 -0.080
       6:39.453	  0.010	 -0.120
       6:39.461	  0.010	 -0.130
       6:39.469	  0.030	 -0.090
       6:39.477	  0.030	 -0.110
       6:39.484	  0.040	 -0.120
       6:39.492	  0.040	 -0.130
       6:39.500	  0.050	 -0.120
       6:39.508	  0.060	 -0.150
       6:39.516	  0.050	 -0.160
       6:39.523	  0.050	 -0.150
       6:39.531	  0.040	 -0.140
       6:39.539	  0.050	 -0.170
       6:39.547	  0.030	 -0.190
       6:39.555	  0.020	 -0.160
       6:39.563	  0.020	 -0.160
       6:39.570	  0.010	 -0.180
       6:39.578	 -0.020	 -0.170
       6:39.586	 -0.010	 -0.160
       6:39.594	  0.000	 -0.170
       6:39.602	 -0.020	 -0.200
       6:39.609	 -0.020	 -0.180
       6:39.617	 -0.020	 -0.170
       6:39.625	 -0.010	 -0.180
       6:39.633	 -0.030	 -0.190
       6:39.641	 -0.020	 -0.160
       6:39.648	 -0.030	 -0.170
       6:39.656	 -0.020	 -0.180
       6:39.664	 -0.030	 -0.140
       6:39.672	  0.030	 -0.090
       6:39.680	  0.010	 -0.100
       6:39.688	  0.050	 -0.060
       6:39.695	  0.070	  0.010
       6:39.703	  0.140	  0.200
       6:39.711	  0.140	  0.200
       6:39.719	  0.040	  0.180
       6:39.727	  0.010	  0.210
       6:39.734	 -0.050	  0.100
       6:39.742	 -0.120	  0.060
       6:39.750	 -0.120	  0.060
       6:39.758	 -0.090	 -0.040
       6:39.766	 -0.110	 -0.190
       6:39.773	 -0.090	 -0.210
       6:39.781	 -0.110	 -0.170
       6:39.789	 -0.110	 -0.150
       6:39.797	 -0.110	 -0.170
       6:39.805	 -0.080	 -0.390
       6:39.813	  0.290	  0.480
       6:39.820	  0.490	  2.860
       6:39.828	 -0.120	  5.110
       6:39.836	 -1.920	  5.110
       6:39.844	 -1.980	  2.930
